listing_id,id,date,reviewer_id,reviewer_name,comments
46894493,4.79609E+17,23-10-2021,50005236,Hannah,Such a beautiful place to stay! Incredibly clean and in a quiet neighborhood and the bathroom is absolutely to die for. The location is perfect for a quick drive or walk to excellent restaurants. Highly recommend.
46894493,4.80384E+17,24-10-2021,193842626,Victoria,We stayed two weekends in a row and couldn’t have been happier. We wished we could have taken the bungalow on our trip with us!
46894493,4.85493E+17,31-10-2021,215092496,Elena,A great place to stay! Super clean and owners leave you a guide with everything you need. Not a crazy ton to do in the area in general but there are some cute little places to visit!
46894493,4.87616E+17,03-11-2021,248028706,Cristina,"We had a wonderful time at Dan’s place. It is so cozy, charming, and clean. Beautiful natural light. Loved all the little details. Stunning place really. Highly recommend"
46894493,4.94185E+17,12-11-2021,346768900,Brianna,We stayed for one night but everything worked out great! Dan was very accommodating when we had to ask for late check out. The place was super cute and very close to lots of places to eat and go out. Would definitely stay again!
46894493,4.96328E+17,15-11-2021,412047170,Jahiaire,"Great communication, & no issues whatsoever. Using Airbnb for the first time and it was a great first experience. No problems with how the home was prepared, and zero problems with communication on this app. Thank you for being an amazing host."
46894493,4.97781E+17,17-11-2021,337985616,Fletch,"Perfect spot for a quick get away. Evening in Albany. Conveniently located close to downtown and 90. House is lovely, very quaint. Quiet neighborhood, nice eateries in walking distance."
46894493,5.00723E+17,21-11-2021,17232451,Jay,"Dan’s place was wonderful and better than the listing indicated. He was great to work with, flexible and responsive. I’ll definitely be back."
46894493,5.04307E+17,26-11-2021,119129780,Phil,Amazing space with  all the amenities you could need. Walking distance to restaurants and bars and close to the highways. we'll stay here again!
46894493,5.07982E+17,01-12-2021,49122990,Samuel,Absolutely wonderful in all ways. Love the location. Great local bars/restaurants in walking distance. Dan and Samantha are very quick at responding. Will definitely stay here again!
46894493,5.11572E+17,06-12-2021,203841533,Carol,"Lovely home with thoughtful touches.  We will be back, for sure."
46894493,5.1379E+17,09-12-2021,52832071,Pedram,We had an awesome stay in Dan’s place. Everything was beyond the expectations!
46894493,5.15894E+17,12-12-2021,122049096,Nick,"What a delightful place. Perfectly clean, stylish design, easy checkin and out and great communication from the hosts. Would recommend to anyone"
46894493,5.19535E+17,17-12-2021,347763880,Hannah,Wonderful stay! beautiful and well designed space. great for a couples getaway. the restaurant suggestions were so thoughtful and if you go the tipsy moose was so much fun. the location is so central in albany but still a quiet and lovely area.
46894493,5.2601E+17,26-12-2021,226574614,Mike,"Great spot, great location!"
46894493,5.31135E+17,02-01-2022,255204892,Amisha,"We had a lovely stay! The bungalow was very cute and quaint, and well decorated and clean. It was the perfect place for a romantic getaway. Amazing food spots nearby and a short drive away from breweries. The place had everything you could need, from well stocked coffee to a great list of recommendations. Thanks Dan!"
46894493,5.34024E+17,06-01-2022,414181761,Janelle,This place was great! So clean and so conveniently located to eats and short drive to shopping! Dan was so quick to reply when we had any questions. Such a gem place to stay!!
46894493,5.3616E+17,09-01-2022,18520604,Kelvin,Loved staying here. It was extremely cozy and definitely a lot bigger than expected. Highly recommend
46894493,5.44188E+17,20-01-2022,176024485,Lars,Amazing airbnb!
46894493,5.46345E+17,23-01-2022,140340901,Sara,"We stayed at the Antique Bungalow for a ladies weekend and from first booking to departure I was beyond impressed. Dan's communication went above and beyond Host duties. We needed to reschedule from a previous date due to Covid and Dan was flexible and understanding. After our first evening Dan was sure to check in and make sure that we were comfortable and not in need of anything. All the instructions that were provided were thorough and included a list of great local restaurants. <br/>The antique bungalow was impeccably renovated with clear attention to detail and care to maintain the character of the home.  The home was well appointed and we had everything we needed easily within reach. The neighborhood was quiet with friendly neighbors and in great walking distance to local shops, restaurants and bars. <br/>If you are in need of lodging in the Albany area do not miss this gem!"
46894493,5.48572E+17,26-01-2022,441243640,Alexander,"Used this place for a photoshoot it was a wonderful experience. Well laid out space, beautiful furniture and atmosphere. Easy to communicate with host. Definitely recommend."
46894493,5.49955E+17,28-01-2022,16305659,Matthew,"Beautiful cozy cottage - super clean, comfortable and modern with many unique touches that give it a lovely personality. We appreciated all of the beautiful green plants through out."
46894493,5.5212E+17,31-01-2022,326556747,Ed,The house was clean and very comfortable.  There were many food options within walking distance.  Communication with the owners was clear and easy.  I highly recommend this Airbnb.
46894493,5.56493E+17,06-02-2022,24341423,Nikki,"My husband and I had a really nice weekend getaway at the Antique Bungalow. Dan was a gracious and kind host. The place was lovely and very clean. 100% recommend a stay here. Some good restaurants within walking distance. Highly recommend the Cheese Traveler, a 5 minute drive from the stay, if you want to make an epic charcuterie board for a nice night in."
46894493,5.58681E+17,09-02-2022,416811268,Victoria,"This was an adorable place to relax! Claw foot tub to relax in. The attention to detail in the house was fun to see! Dan was great, have us suggestions on where to go to dinner and a breakfast spot locals eat! Would definitely recommend this adorable cottage!"
46894493,5.61622E+17,13-02-2022,163528357,Michelle,"Really enjoyed our stay here. Everything was extremely clean, beds were comfortable, and Dan was very friendly and helpful. They had everything we needed. We would definitely stay here again."
46894493,5.6664E+17,20-02-2022,17232451,Jay,"2nd time at Dan's place--everything was great.  Super clean, convenient, and would highly recommend it.  I will be back."
46894493,5.68797E+17,23-02-2022,268452085,Philippe And Anya,Beautiful Airbnb! Very clean and many details. Wonderful hosts
46894493,5.7022E+17,25-02-2022,174597865,Stephanie,"Beautiful, cozy space. Well worth it!"
46894493,5.7169E+17,27-02-2022,272369707,Miguel,"Everything was as beautiful as the photos! The hosts gave us nice recommendations for the area and had nice things supplied like coffee, fresh towels, soaps, and even chocolates. A nice and quiet location too!"
46894493,5.87702E+17,21-03-2022,91170639,Clare,"What can I say about Our Antique Bungalow. It’s just a stunning little place. Such great character. Very clean, bright and airy. It’s in a super location, very close to all amenities. It suited us as we were visiting family nearby. Dan is a great host and he made sure to check in on us as we arrived just as a Snow Storm hit Albany.  We would thoroughly recommend Our Antique Bungalow. We hope to be back again in the future."
46894493,5.9782E+17,04-04-2022,389024984,Judith,"What a beautiful, cozy home. It was well stocked and very clean! The host was super helpful and friendly. A must stay if you're ever in Albany."
46894493,6.01379E+17,09-04-2022,358251814,Sarah,My boyfriend and I stayed a night and the house was beautiful and clean. It was in walking distance to many bars. The only downside was the water did not stay warm for long for the shower and bath. I would recommend this place.
46894493,6.02086E+17,10-04-2022,9425236,Morgan,Highly recommend staying here! I stayed at another Airbnb in Albany this weekend and it did not even compare. Minimal checkout requests made it so much easier for us especially with a baby. Safe neighborhood and walking distance from restaurants was ideal. Book here!
